id,fecha,cantidad,tipo,cuentaOrigen,cuentaDestino,dateCreated,lastUpdated
72929,2021-09-25,305.71227913529606,TRANSFERENCIA,63319557,49009395,2020-11-21T02:36:41Z,2020-11-24T02:36:41Z
35423,2020-04-28,4854.203699238382,TRANSFERENCIA,62075171,67219607,2020-01-15T13:08:17Z,2020-01-17T13:08:17Z
53016,2022-01-06,6835.0865840228125,TRANSFERENCIA,35607390,49660598,2020-02-07T23:34:22Z,2020-02-15T23:34:22Z
20112,2022-01-16,8214.163633481618,RETIRO,66333556,65198744,2021-08-02T15:22:31Z,2021-08-14T15:22:31Z
53421,2021-07-04,1507.9144823204049,TRANSFERENCIA,25022729,33060420,2022-02-05T18:05:57Z,2022-02-24T18:05:57Z
47700,2022-12-16,7543.362758824686,TRANSFERENCIA,27472561,68772521,2020-07-27T14:00:39Z,2020-08-10T14:00:39Z
70776,2021-02-04,7193.579465314745,DEPOSITO,77063795,66607010,2022-10-13T20:36:59Z,2022-10-26T20:36:59Z
17976,2022-03-25,5600.109635856644,DEPOSITO,97623121,56581954,2022-01-15T07:29:47Z,2022-01-28T07:29:47Z
13667,2022-06-19,5850.599531900762,TRANSFERENCIA,98770763,68284168,2020-05-15T12:05:10Z,2020-06-02T12:05:10Z
11676,2021-06-18,921.7945013592134,TRANSFERENCIA,81269565,63459875,2021-01-21T18:28:11Z,2021-02-18T18:28:11Z
6446,2020-11-22,6008.705721971399,DEPOSITO,83534882,87799402,2022-10-17T02:56:40Z,2022-10-27T02:56:40Z
13650,2020-10-14,3821.4068486376145,DEPOSITO,88776299,82733316,2020-07-30T06:43:05Z,2020-08-20T06:43:05Z
3800,2021-03-26,8677.132704903053,DEPOSITO,34802552,42429634,2022-03-06T01:10:14Z,2022-04-01T01:10:14Z
64924,2020-09-02,3137.8578285425424,DEPOSITO,42807802,25657868,2020-12-14T07:29:37Z,2020-12-26T07:29:37Z
433,2020-12-14,5770.184822861612,DEPOSITO,89119275,75099388,2021-04-03T11:22:17Z,2021-04-07T11:22:17Z
59352,2022-07-07,4271.448283014932,DEPOSITO,94620065,68619672,2020-04-14T18:41:30Z,2020-05-11T18:41:30Z
87430,2021-04-08,8763.856763120628,DEPOSITO,52604030,37901473,2022-01-01T03:16:46Z,2022-01-25T03:16:46Z
24954,2020-10-17,2546.6275032219983,RETIRO,99725462,14466607,2022-04-01T00:08:07Z,2022-04-04T00:08:07Z
53480,2021-03-07,797.2355794915096,TRANSFERENCIA,71723681,62050352,2020-07-20T15:05:25Z,2020-08-11T15:05:25Z
29410,2020-05-22,7489.0706526215645,TRANSFERENCIA,94259847,45504428,2021-02-15T06:08:17Z,2021-02-24T06:08:17Z
13283,2020-06-11,4134.837202914131,DEPOSITO,45963121,60739171,2021-10-17T07:39:24Z,2021-10-28T07:39:24Z
50973,2020-11-20,5895.092607671652,TRANSFERENCIA,19977431,50031032,2021-12-01T13:33:21Z,2021-12-09T13:33:21Z
27893,2021-01-26,273.62942381637765,DEPOSITO,92929666,11176291,2022-02-21T09:32:40Z,2022-03-07T09:32:40Z
48194,2020-08-09,9521.576816060046,RETIRO,28335675,44934959,2020-01-30T11:18:29Z,2020-02-08T11:18:29Z
18501,2020-06-11,8777.407590075914,RETIRO,90880946,91904516,2020-11-24T03:14:54Z,2020-12-21T03:14:54Z
96982,2021-10-27,6242.440326767002,TRANSFERENCIA,75769114,92650138,2022-08-10T04:54:30Z,2022-08-30T04:54:30Z
92617,2020-12-16,180.12812270505424,RETIRO,51512460,17714649,2020-02-28T10:56:39Z,2020-03-15T10:56:39Z
71421,2022-01-21,3785.984975088937,DEPOSITO,83087890,92141307,2021-06-22T04:36:44Z,2021-07-12T04:36:44Z
371,2020-03-09,9788.177412044068,RETIRO,52991079,61668809,2020-01-21T21:13:56Z,2020-02-16T21:13:56Z
39842,2022-10-08,6816.490283814944,DEPOSITO,89433457,41206812,2022-04-15T11:35:29Z,2022-04-27T11:35:29Z
79223,2020-11-24,1618.2687345210572,TRANSFERENCIA,14163770,84764377,2020-12-30T03:28:17Z,2021-01-22T03:28:17Z
21604,2021-06-19,4611.361519058461,DEPOSITO,52222574,38232004,2020-03-25T14:31:35Z,2020-04-14T14:31:35Z
40922,2020-03-21,9667.710060996425,TRANSFERENCIA,87806502,82061470,2022-07-03T15:17:56Z,2022-07-28T15:17:56Z
79810,2022-05-18,5351.734662421768,TRANSFERENCIA,69935479,38508277,2020-08-20T21:52:21Z,2020-09-07T21:52:21Z
50788,2020-02-04,255.89913501794732,DEPOSITO,87241670,59108701,2022-06-24T10:31:04Z,2022-06-28T10:31:04Z
59464,2020-01-30,6201.523121917017,TRANSFERENCIA,20612348,96859220,2022-11-12T12:18:49Z,2022-12-02T12:18:49Z
27138,2021-07-26,2719.4531440022865,TRANSFERENCIA,81241165,42479992,2022-12-01T21:16:25Z,2022-12-24T21:16:25Z
49282,2020-01-19,997.4710592502746,RETIRO,83342643,82515319,2020-05-12T22:17:56Z,2020-05-17T22:17:56Z
37064,2021-09-11,4035.055362871611,RETIRO,78661247,94671910,2022-06-17T12:49:02Z,2022-07-07T12:49:02Z
11930,2020-04-21,5589.6457433481255,DEPOSITO,13053343,85608257,2020-09-18T10:49:27Z,2020-10-09T10:49:27Z
42085,2021-04-30,180.23677329754915,DEPOSITO,43652360,77286686,2020-06-18T08:56:29Z,2020-07-04T08:56:29Z
19022,2021-10-26,5594.877618273115,TRANSFERENCIA,34453993,77857193,2021-04-29T03:00:24Z,2021-05-18T03:00:24Z
40557,2020-01-13,5116.919436927978,RETIRO,93575655,15726196,2021-02-07T18:07:45Z,2021-02-10T18:07:45Z
36019,2021-02-02,7941.144747156613,TRANSFERENCIA,79142175,97535105,2021-09-06T19:32:37Z,2021-10-04T19:32:37Z
1436,2022-03-09,4241.262669985817,DEPOSITO,88927827,29116734,2022-07-22T17:30:30Z,2022-08-01T17:30:30Z
69729,2022-04-13,5538.969792402163,DEPOSITO,91179484,40863365,2022-04-07T23:11:18Z,2022-04-19T23:11:18Z
50732,2022-12-19,7422.672947530692,RETIRO,17023425,93875797,2021-06-16T14:08:25Z,2021-07-05T14:08:25Z
69396,2022-10-19,8972.487259101636,TRANSFERENCIA,94808121,52155587,2022-07-05T08:30:34Z,2022-07-26T08:30:34Z
88419,2021-11-07,3806.545414476638,RETIRO,28897242,41459358,2021-05-05T13:01:21Z,2021-05-18T13:01:21Z
83246,2020-07-04,6020.318622873634,DEPOSITO,13234931,45111249,2021-12-26T18:09:39Z,2022-01-01T18:09:39Z
73829,2021-03-17,6949.162925129654,DEPOSITO,81483797,12810415,2020-03-15T23:26:30Z,2020-04-11T23:26:30Z
86353,2021-01-17,442.2740576575398,RETIRO,70611403,68483709,2022-03-01T13:15:33Z,2022-03-17T13:15:33Z
61553,2022-09-20,8009.597479776487,RETIRO,10611965,34323511,2022-12-23T14:34:20Z,2023-01-04T14:34:20Z
54138,2021-02-08,3780.5275503017847,TRANSFERENCIA,17807808,86788400,2020-02-18T05:29:13Z,2020-02-21T05:29:13Z
56236,2021-12-12,6705.6870250216625,RETIRO,80687448,61103765,2020-11-26T02:32:03Z,2020-12-20T02:32:03Z
48580,2022-07-12,4721.924021387441,TRANSFERENCIA,41658158,14852131,2021-04-21T03:22:20Z,2021-05-02T03:22:20Z
47625,2022-03-31,7026.368035490155,DEPOSITO,44775648,89349995,2022-05-19T16:31:23Z,2022-06-17T16:31:23Z
6721,2022-05-30,7246.066482565431,RETIRO,27393832,25754128,2022-11-06T06:45:15Z,2022-11-21T06:45:15Z
65909,2021-12-01,1923.7944247298085,RETIRO,24007866,36752806,2020-01-25T09:44:44Z,2020-02-07T09:44:44Z
61333,2022-02-09,6625.120600521641,TRANSFERENCIA,47638468,35010725,2021-12-22T21:31:42Z,2022-01-02T21:31:42Z
68705,2020-06-03,8514.721144442052,TRANSFERENCIA,12935859,63522719,2020-05-16T02:27:26Z,2020-05-24T02:27:26Z
83427,2020-07-22,2363.3163330446982,TRANSFERENCIA,97438390,66259144,2020-07-05T12:09:06Z,2020-07-28T12:09:06Z
29548,2022-05-06,7584.25286423984,DEPOSITO,86574708,44378147,2021-10-29T21:43:27Z,2021-11-22T21:43:27Z
96646,2021-11-09,6341.912880420684,RETIRO,32822452,27068119,2020-09-06T03:34:58Z,2020-09-22T03:34:58Z
12630,2020-02-14,9551.709084380913,RETIRO,23673573,18374200,2022-02-12T20:42:52Z,2022-03-05T20:42:52Z
6425,2021-05-13,2609.8633071446907,TRANSFERENCIA,95806567,21357763,2021-02-20T20:17:45Z,2021-02-24T20:17:45Z
41987,2021-01-06,1551.2349988034555,DEPOSITO,77023731,51887185,2020-10-19T08:50:56Z,2020-11-04T08:50:56Z
88574,2022-12-13,3128.088942664182,RETIRO,17111201,80488956,2021-07-09T00:20:27Z,2021-07-21T00:20:27Z
98548,2022-02-06,2587.0081941972076,DEPOSITO,84598186,58484661,2020-08-27T14:14:19Z,2020-08-28T14:14:19Z
98077,2022-02-05,7570.7592771303935,TRANSFERENCIA,93945504,74657700,2021-04-23T13:17:15Z,2021-04-26T13:17:15Z
49527,2020-03-19,7333.7619454295145,TRANSFERENCIA,34280935,47248209,2022-12-03T01:15:34Z,2022-12-18T01:15:34Z
13152,2021-01-17,6700.152159544785,DEPOSITO,36543754,10243361,2020-01-07T12:21:42Z,2020-02-02T12:21:42Z
69698,2022-12-06,2171.627353440293,DEPOSITO,81841673,57355304,2020-07-05T09:24:52Z,2020-07-19T09:24:52Z
68049,2020-01-15,8619.450006316505,DEPOSITO,20041665,12261279,2022-08-13T20:57:27Z,2022-09-10T20:57:27Z
55667,2021-10-15,9566.149843030687,DEPOSITO,36274457,42038486,2020-12-06T01:58:26Z,2020-12-13T01:58:26Z
48662,2020-11-16,5320.742122905359,DEPOSITO,37666146,38652035,2022-07-06T08:50:34Z,2022-07-20T08:50:34Z
95344,2021-01-23,6497.233578987564,DEPOSITO,81524571,40753280,2021-12-20T14:37:54Z,2022-01-04T14:37:54Z
22384,2022-07-19,5011.914069215415,TRANSFERENCIA,91259569,86688160,2022-04-20T02:00:32Z,2022-05-03T02:00:32Z
74530,2022-08-27,2842.7415738750124,DEPOSITO,13870817,74518021,2022-03-06T14:50:55Z,2022-03-25T14:50:55Z
21635,2020-05-01,2868.6145639260762,DEPOSITO,55357419,63940456,2020-05-13T02:28:10Z,2020-06-08T02:28:10Z
60137,2021-04-12,3141.0710221217823,RETIRO,87783135,34079111,2021-11-03T03:57:08Z,2021-11-29T03:57:08Z
20856,2020-03-09,1916.5915415998984,TRANSFERENCIA,64887069,30793541,2020-01-28T00:45:31Z,2020-02-23T00:45:31Z
3984,2022-03-15,9020.217089966884,TRANSFERENCIA,53537596,50466575,2021-07-11T23:36:47Z,2021-07-26T23:36:47Z
37704,2021-06-15,8585.397359126391,TRANSFERENCIA,89507196,62081261,2020-04-23T20:16:24Z,2020-04-25T20:16:24Z
39710,2021-01-25,4621.7772195751795,DEPOSITO,46968813,82183530,2022-09-26T16:13:48Z,2022-10-20T16:13:48Z
19170,2020-03-16,3678.841611476103,DEPOSITO,40047900,71304395,2021-05-29T08:27:47Z,2021-06-14T08:27:47Z
14641,2022-03-20,9391.392781905515,DEPOSITO,93237968,76413504,2020-07-12T04:24:40Z,2020-08-01T04:24:40Z
66482,2021-05-26,2231.5109576357727,DEPOSITO,43411160,21221242,2022-11-04T18:48:13Z,2022-11-13T18:48:13Z
849,2021-01-05,5539.884175073348,RETIRO,98598829,77051938,2022-05-07T16:11:00Z,2022-05-20T16:11:00Z
28857,2021-10-16,554.4365738662048,DEPOSITO,11478022,59712446,2020-12-14T05:46:43Z,2021-01-11T05:46:43Z
7641,2022-11-13,1920.1099482043155,DEPOSITO,36650898,44670382,2020-12-20T00:05:03Z,2020-12-21T00:05:03Z
91579,2021-02-04,6044.229064261503,RETIRO,33917217,43480888,2020-05-12T13:39:58Z,2020-05-24T13:39:58Z
13190,2020-01-11,6625.214691913256,DEPOSITO,95520380,52609986,2022-06-12T01:23:06Z,2022-06-17T01:23:06Z
96052,2020-04-13,5814.148228545664,DEPOSITO,34873480,13240248,2020-07-06T23:15:31Z,2020-08-03T23:15:31Z
54523,2020-04-22,8697.318145832905,RETIRO,68966862,82632351,2021-02-02T23:27:28Z,2021-03-03T23:27:28Z
52331,2022-07-15,9934.118156019242,DEPOSITO,40307474,47635664,2022-07-24T22:36:32Z,2022-08-04T22:36:32Z
56594,2022-09-10,7640.9798031075825,DEPOSITO,55967849,73750342,2022-01-23T00:22:05Z,2022-02-04T00:22:05Z
67630,2020-11-04,4656.266923596151,DEPOSITO,70138171,24522550,2021-06-07T21:42:20Z,2021-06-18T21:42:20Z
52247,2020-10-04,8341.007347846486,TRANSFERENCIA,24290471,94881571,2021-12-13T21:13:24Z,2022-01-02T21:13:24Z
62690,2022-10-20,1212.6700677183564,DEPOSITO,58691084,19075267,2022-06-05T01:29:42Z,2022-06-08T01:29:42Z
89703,2020-05-16,6835.874257494838,DEPOSITO,85251184,73776362,2022-11-19T05:36:50Z,2022-11-25T05:36:50Z
61066,2021-06-18,5188.194496659805,DEPOSITO,48186337,35399731,2020-12-09T03:49:19Z,2020-12-12T03:49:19Z
64262,2021-10-08,1788.8782036946268,TRANSFERENCIA,10801959,62329018,2020-06-22T18:12:02Z,2020-06-25T18:12:02Z
26795,2022-06-24,9729.606836629338,RETIRO,48398278,79485014,2022-05-28T11:25:59Z,2022-05-30T11:25:59Z
17144,2021-05-26,3390.9898235896876,RETIRO,98206141,52119725,2021-06-05T14:38:53Z,2021-06-06T14:38:53Z
86417,2022-03-25,6158.0798255742,DEPOSITO,72447496,78678390,2022-04-17T14:31:30Z,2022-04-18T14:31:30Z
5786,2022-03-07,8787.156432874272,RETIRO,42802241,63744080,2022-09-22T06:18:33Z,2022-09-28T06:18:33Z
38031,2022-03-05,5071.821550709058,DEPOSITO,36090119,25738721,2020-05-15T12:51:43Z,2020-05-18T12:51:43Z
66414,2020-08-18,1160.2271232625542,TRANSFERENCIA,49926440,23260436,2021-06-26T17:08:42Z,2021-07-02T17:08:42Z
73534,2021-03-20,8189.2034526294265,RETIRO,90360520,67354151,2022-05-23T20:04:58Z,2022-06-18T20:04:58Z
28854,2021-05-14,3538.605532917417,TRANSFERENCIA,55233524,63534306,2022-08-15T02:13:15Z,2022-09-10T02:13:15Z
65618,2020-03-16,9830.83802022947,RETIRO,85807872,29286838,2021-06-08T19:55:30Z,2021-06-21T19:55:30Z
60958,2020-08-23,8839.416209981135,TRANSFERENCIA,34886135,10783969,2022-01-21T19:32:46Z,2022-01-23T19:32:46Z
12317,2021-10-10,8535.958840156083,TRANSFERENCIA,86682114,12418161,2022-05-16T03:47:50Z,2022-05-24T03:47:50Z
97926,2020-03-02,3568.9692436036153,DEPOSITO,96985760,53161392,2021-08-02T17:28:24Z,2021-08-10T17:28:24Z
12773,2022-12-15,7573.726480312566,DEPOSITO,29663228,20441393,2020-03-31T00:29:49Z,2020-04-03T00:29:49Z
20979,2022-05-29,9863.427339385873,RETIRO,53946506,17283679,2020-07-19T17:27:01Z,2020-08-01T17:27:01Z
69811,2022-05-18,5267.9529033938,TRANSFERENCIA,21201557,14136064,2021-02-26T13:11:25Z,2021-03-23T13:11:25Z
3671,2021-01-22,4712.614228002763,RETIRO,11912439,69808319,2022-02-08T01:56:49Z,2022-02-23T01:56:49Z
71862,2022-04-16,156.51155151098737,DEPOSITO,44077229,84171685,2021-11-29T07:51:51Z,2021-12-24T07:51:51Z
91915,2021-12-05,7005.035649662013,TRANSFERENCIA,51846981,58177709,2020-08-03T21:27:32Z,2020-08-23T21:27:32Z
93740,2021-07-20,8586.190910332522,DEPOSITO,84074395,38063791,2020-03-10T03:28:54Z,2020-03-29T03:28:54Z
76732,2022-08-05,2482.0972889574814,RETIRO,90218330,88607368,2020-08-25T02:21:39Z,2020-09-17T02:21:39Z
91551,2022-12-15,3157.0955253754214,TRANSFERENCIA,54235709,49539120,2021-03-10T11:38:21Z,2021-04-01T11:38:21Z
5948,2022-06-24,5011.763443048303,DEPOSITO,43813931,22889552,2022-05-18T06:28:54Z,2022-06-07T06:28:54Z
59380,2020-12-10,730.0807720415534,TRANSFERENCIA,66662568,40122001,2022-06-30T11:16:20Z,2022-07-24T11:16:20Z
79281,2022-01-29,905.5283362263825,TRANSFERENCIA,51802772,27717786,2022-12-28T10:33:23Z,2023-01-14T10:33:23Z
86649,2021-03-09,4216.896481291928,RETIRO,87228867,74620105,2022-10-20T14:55:07Z,2022-11-07T14:55:07Z
33849,2022-02-25,2619.577337507182,DEPOSITO,93010886,53047723,2021-08-28T13:32:27Z,2021-09-26T13:32:27Z
20930,2020-06-15,4066.312652302357,TRANSFERENCIA,51971779,44202517,2020-06-15T00:13:33Z,2020-06-19T00:13:33Z
34665,2021-10-22,4549.319118018381,RETIRO,83190812,66014143,2022-07-20T01:59:45Z,2022-08-08T01:59:45Z
32648,2021-11-26,9762.97123342379,DEPOSITO,34902095,59421240,2021-04-14T06:42:45Z,2021-04-15T06:42:45Z
64454,2021-04-28,9443.155602827344,RETIRO,40694624,19079449,2022-07-23T07:31:17Z,2022-07-24T07:31:17Z
43152,2020-01-02,1405.9042138822633,DEPOSITO,86550764,33275407,2021-03-24T19:49:11Z,2021-03-30T19:49:11Z
35818,2022-09-14,8827.033877585141,TRANSFERENCIA,59805148,99380769,2022-02-18T00:50:34Z,2022-03-11T00:50:34Z
76085,2022-08-29,811.2645566774848,RETIRO,10938997,89547506,2020-09-01T19:35:53Z,2020-09-10T19:35:53Z
39201,2020-10-22,5081.278342480363,DEPOSITO,69554546,84765509,2020-03-18T23:34:37Z,2020-03-30T23:34:37Z
68515,2020-03-25,1647.4599020965559,RETIRO,45114693,71177150,2022-06-13T00:17:24Z,2022-06-19T00:17:24Z
22580,2021-05-20,3665.262532115771,TRANSFERENCIA,79844993,58120518,2021-06-14T16:53:17Z,2021-06-23T16:53:17Z
92933,2022-02-06,7435.96885423016,TRANSFERENCIA,94419729,56294157,2022-10-16T14:48:47Z,2022-11-02T14:48:47Z
70849,2022-07-11,4250.80973877493,DEPOSITO,39284542,74448475,2021-03-06T19:21:30Z,2021-04-04T19:21:30Z
18587,2021-04-27,8071.443362837624,DEPOSITO,38211464,54995852,2022-08-21T17:19:36Z,2022-09-16T17:19:36Z
26069,2021-09-13,7190.968953265043,DEPOSITO,37902388,87796482,2020-09-15T08:51:14Z,2020-10-09T08:51:14Z
31099,2020-05-13,9428.966067648053,TRANSFERENCIA,78450189,60465364,2020-05-17T07:23:07Z,2020-05-24T07:23:07Z
72537,2020-02-06,5346.218645652914,RETIRO,65745392,16741054,2020-12-08T04:39:41Z,2020-12-27T04:39:41Z
67858,2021-01-29,8023.458060338075,DEPOSITO,16091305,20269440,2022-05-08T15:57:23Z,2022-06-01T15:57:23Z
75717,2021-12-11,3235.8419923071483,RETIRO,45850264,83091091,2021-10-19T18:32:43Z,2021-10-25T18:32:43Z
67897,2021-10-04,3464.0009924477476,TRANSFERENCIA,55513279,31530131,2020-05-21T13:53:04Z,2020-06-01T13:53:04Z
10401,2020-08-30,4011.0995311792394,RETIRO,32131783,27199865,2021-04-05T08:30:28Z,2021-04-09T08:30:28Z
13554,2021-05-19,4115.048185637909,DEPOSITO,46209733,70477825,2021-09-26T17:53:34Z,2021-10-18T17:53:34Z
65874,2020-08-08,1041.4996744530856,DEPOSITO,97907943,32314526,2022-11-30T03:27:02Z,2022-12-19T03:27:02Z
95817,2020-07-03,5195.798403925317,DEPOSITO,60899604,60341367,2020-05-05T23:34:21Z,2020-05-26T23:34:21Z
17125,2020-03-06,977.0641604975655,TRANSFERENCIA,83186753,37956973,2022-08-30T18:20:15Z,2022-09-28T18:20:15Z
95648,2020-11-05,8898.723736839444,TRANSFERENCIA,36549449,21622371,2022-05-28T11:33:16Z,2022-05-29T11:33:16Z
59743,2022-04-07,627.8293844006982,TRANSFERENCIA,64694234,43651916,2022-10-07T04:28:26Z,2022-10-21T04:28:26Z
93514,2020-09-18,4502.447358789995,RETIRO,28294593,50353651,2020-12-21T11:09:51Z,2020-12-29T11:09:51Z
61805,2021-04-23,2854.093723240401,DEPOSITO,22626088,82300787,2022-12-25T16:31:50Z,2023-01-11T16:31:50Z
36017,2021-12-29,1557.1454623882462,TRANSFERENCIA,25094128,82591039,2022-07-02T13:23:51Z,2022-07-06T13:23:51Z
740,2022-07-31,7840.5285415137005,TRANSFERENCIA,88232908,85678745,2022-01-19T17:50:26Z,2022-01-25T17:50:26Z
13729,2022-03-12,7152.174665206061,DEPOSITO,48107552,93318577,2021-11-11T11:21:10Z,2021-11-29T11:21:10Z
38159,2022-03-20,1468.019422913316,DEPOSITO,24143914,84620433,2020-09-07T09:33:04Z,2020-10-01T09:33:04Z
86590,2022-08-29,6331.328754652039,DEPOSITO,23330260,19550095,2022-03-17T23:30:20Z,2022-04-03T23:30:20Z
93528,2021-01-09,7927.626121631156,RETIRO,24175574,14019190,2020-02-08T18:26:08Z,2020-02-29T18:26:08Z
74141,2022-10-29,7735.58888149517,RETIRO,42845933,67913113,2021-10-15T23:42:14Z,2021-11-09T23:42:14Z
4268,2022-10-17,931.8731806569822,TRANSFERENCIA,18222625,73037519,2020-07-01T14:41:36Z,2020-07-05T14:41:36Z
78946,2022-12-20,6858.2720632673045,RETIRO,94557728,40125881,2020-03-18T07:42:08Z,2020-03-22T07:42:08Z
82099,2022-07-15,7163.078969626935,TRANSFERENCIA,90814857,65937023,2021-08-06T11:59:23Z,2021-08-30T11:59:23Z
60207,2021-04-10,8623.041007749853,DEPOSITO,46547771,84471336,2021-11-05T16:15:30Z,2021-11-30T16:15:30Z
59501,2021-02-26,5085.362945261217,RETIRO,31226084,95260571,2020-02-15T21:24:40Z,2020-03-12T21:24:40Z
22345,2022-09-01,4616.32906303054,TRANSFERENCIA,36800127,46601098,2022-07-07T18:18:42Z,2022-07-18T18:18:42Z
18854,2020-09-09,9651.512085945504,TRANSFERENCIA,57897731,18906456,2022-07-04T15:15:42Z,2022-07-26T15:15:42Z
92793,2022-12-23,7967.157434830147,RETIRO,36510057,36882284,2021-11-10T23:34:23Z,2021-12-01T23:34:23Z
43011,2021-06-05,5591.722598156825,TRANSFERENCIA,16088988,58790707,2022-03-10T04:44:14Z,2022-03-20T04:44:14Z
8978,2021-12-18,3312.8645423996823,DEPOSITO,20679539,35515865,2022-09-15T18:51:49Z,2022-10-13T18:51:49Z
20624,2022-03-28,8453.927580075071,TRANSFERENCIA,76034701,12107876,2022-05-19T04:06:23Z,2022-06-09T04:06:23Z
82628,2020-09-11,4559.809530749403,DEPOSITO,80030807,77236408,2021-01-29T00:46:51Z,2021-02-04T00:46:51Z
9558,2021-09-28,935.9250696600246,RETIRO,61476295,49407358,2021-05-23T19:09:36Z,2021-06-08T19:09:36Z
29427,2021-09-24,4554.493684407264,RETIRO,99461118,65430793,2020-10-17T23:18:48Z,2020-11-07T23:18:48Z
19550,2022-03-03,8720.964277539962,TRANSFERENCIA,51293311,77709806,2021-11-02T13:53:17Z,2021-11-21T13:53:17Z
79718,2022-12-23,4488.33864747551,RETIRO,43352076,39756255,2022-07-22T17:46:57Z,2022-08-11T17:46:57Z
48249,2021-04-02,153.34798592609772,RETIRO,97259010,33878089,2021-03-08T19:12:37Z,2021-03-19T19:12:37Z
14999,2022-02-19,6118.7383859255315,DEPOSITO,88749805,58422281,2022-02-28T22:55:14Z,2022-03-08T22:55:14Z
5331,2022-10-08,9958.341734079873,DEPOSITO,59658445,54620903,2021-04-01T08:02:27Z,2021-04-12T08:02:27Z
24072,2021-09-13,8174.313354564713,RETIRO,77423511,41378189,2022-09-13T17:19:52Z,2022-09-23T17:19:52Z
75954,2022-10-05,6176.207086715298,RETIRO,24515070,76557551,2020-04-21T00:13:11Z,2020-05-06T00:13:11Z
21531,2021-10-24,9144.844879110871,TRANSFERENCIA,15432507,60393525,2021-07-14T12:05:37Z,2021-08-03T12:05:37Z
62201,2020-01-19,8137.680999694108,DEPOSITO,52222841,48520939,2022-10-31T21:50:25Z,2022-11-20T21:50:25Z
57989,2021-03-11,4991.407133873005,RETIRO,91184886,59545133,2021-12-03T01:54:51Z,2021-12-05T01:54:51Z
15470,2021-10-20,5916.290651219744,TRANSFERENCIA,68378063,31150611,2021-04-27T11:51:15Z,2021-05-05T11:51:15Z
62491,2020-10-21,7315.615163938169,DEPOSITO,18382473,33506810,2022-08-02T13:18:10Z,2022-08-25T13:18:10Z
32445,2022-06-11,8465.797378148858,TRANSFERENCIA,92657498,14086412,2020-12-08T07:43:38Z,2020-12-20T07:43:38Z
43252,2021-01-15,591.1822597433469,RETIRO,73186315,53654153,2022-06-19T10:16:01Z,2022-06-21T10:16:01Z
85616,2021-01-06,7750.290533039899,RETIRO,35280304,32145065,2020-04-29T01:30:48Z,2020-05-27T01:30:48Z
22100,2022-10-21,4480.559365382238,RETIRO,63844043,71851920,2022-06-16T16:56:44Z,2022-06-25T16:56:44Z
80463,2021-01-28,6611.377617412391,DEPOSITO,25503489,26568355,2021-02-23T14:30:25Z,2021-02-27T14:30:25Z
4755,2022-08-13,7648.683779478912,DEPOSITO,73149177,90989157,2022-06-04T21:20:57Z,2022-06-11T21:20:57Z
44154,2021-01-23,5399.624231024209,RETIRO,89132616,33055265,2020-12-23T08:53:02Z,2021-01-01T08:53:02Z
51809,2021-08-15,1593.5633572981865,TRANSFERENCIA,34061944,43582627,2021-06-25T13:41:17Z,2021-07-09T13:41:17Z
76124,2022-09-07,4101.173046867478,RETIRO,84513825,72367173,2021-08-23T15:57:00Z,2021-08-26T15:57:00Z
27429,2022-02-22,777.9612075862739,RETIRO,97229527,13324192,2020-10-05T22:25:04Z,2020-10-16T22:25:04Z
64871,2021-11-23,6896.113904641085,DEPOSITO,94071188,11084155,2020-01-18T17:02:52Z,2020-02-14T17:02:52Z
64917,2021-11-04,9537.524757811203,TRANSFERENCIA,89827761,43858892,2021-01-08T00:00:33Z,2021-01-29T00:00:33Z
91520,2020-10-16,7954.575594119628,TRANSFERENCIA,54831624,55149803,2022-02-03T06:43:51Z,2022-02-22T06:43:51Z
5613,2021-03-26,3903.966363643316,DEPOSITO,27207616,78379437,2022-07-28T20:14:48Z,2022-08-04T20:14:48Z
50835,2022-10-07,5847.072045094888,TRANSFERENCIA,55586338,39551364,2022-05-02T14:08:30Z,2022-05-27T14:08:30Z
92212,2020-07-28,3048.964751710223,TRANSFERENCIA,16596254,95662587,2020-12-06T07:56:07Z,2021-01-01T07:56:07Z
29234,2022-10-14,5415.0455395541,RETIRO,55356902,99854725,2022-12-02T14:02:16Z,2022-12-12T14:02:16Z
97824,2022-11-14,3014.261788788556,TRANSFERENCIA,75491109,74329641,2022-05-16T17:55:34Z,2022-06-06T17:55:34Z
96738,2020-03-14,7385.8643204181135,DEPOSITO,56074429,66080217,2022-07-03T22:31:40Z,2022-07-15T22:31:40Z
88688,2021-04-05,2600.8216647903846,RETIRO,27389866,32190262,2022-07-19T12:37:36Z,2022-07-22T12:37:36Z
63720,2021-09-06,9640.563700434604,RETIRO,69340080,51220149,2021-01-12T21:19:29Z,2021-02-09T21:19:29Z
11107,2022-03-01,6622.867834413579,DEPOSITO,37881430,52792963,2021-03-13T12:32:20Z,2021-03-21T12:32:20Z
24392,2021-12-27,697.0906983615992,TRANSFERENCIA,73008873,69862555,2020-05-03T15:13:55Z,2020-05-29T15:13:55Z
93791,2021-04-08,117.66985742187457,RETIRO,88526484,30908332,2022-06-10T14:27:07Z,2022-06-27T14:27:07Z
36561,2022-01-10,9970.492978608952,TRANSFERENCIA,69305351,91659561,2021-05-03T23:51:33Z,2021-05-24T23:51:33Z
